neutral,selected
3919057.1049348055,15996155.770840235
15085.272934351304,23380.4664679248
6582.344387286499,8718.664393929692
3648.4029010801505,4523.2708788628
2290.701091687421,2800.0417704279134
1548.9559591316124,1918.4884141307398
1138.9097813974774,1394.0053625164428
884.3290553784407,1061.05433185684
711.8407020567377,857.6752623525149
582.9958051000208,725.5532633596661
491.10789913543823,642.6309193329678
421.97466368155295,537.5972459478879
371.92836873533406,451.80350570655054
334.1233162674757,391.488613424732
294.18627178816297,351.9462638032006
262.43935060504924,334.9082242568899
239.32953587071933,311.16286237581056
219.21071637233942,293.4636192597817
201.94920244583113,290.7190947005135
196.62452612037427,295.55726229827746
0.0,0.0
