,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,15050887,173985,48549,[0.00026017 0.0001395 ],"{'K0': 0.00013508419384378341, 'K1': 0.00012508389249910946, 'K2': 4.415345140655903e-06, 'k': 3.3830645161290325}"
