,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,36884432,55436,4474,[2.46220467e-05 2.99743349e-05],"{'K0': 2.140654139085587e-05, 'K1': 3.215505291340258e-06, 'K2': 8.567793530269957e-06, 'k': 2.860965372507868}"
