,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18552424,49926,1152,[1.41854884e-05 1.95913773e-05 3.24186235e-05],"{'K0': 7.418364239554728e-06, 'K1': 6.767124133802454e-06, 'K2': 2.5983437136687226e-06, 'K3': 9.574669384913273e-06, 'K4': 2.240191552593257e-05, 'k': 3.612630532073596}"
