,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18602510,399990,27859,[2.64663868e-05 3.68478354e-05 1.22487993e-04],"{'K0': 2.117022468309445e-05, 'K1': 5.296162110943412e-06, 'K2': 1.000812785151683e-05, 'K3': 5.669482859848476e-06, 'K4': 9.130964009853134e-05, 'k': 3.214318078840052}"
