neutral,selected
7824394.795242967,31499073.20995493
14459.465766577474,20134.931980934296
6809.892067314292,8818.545271696443
3776.2266393041377,4673.657437200971
2311.80056014578,2789.9139908646275
1542.672906904603,1841.3770920891025
1117.1055206946055,1336.022758533459
872.3689152042303,1058.9178044817668
724.2754999889112,908.1343701526441
626.0822446536135,813.9930305434191
553.5460264906777,735.5382131465847
493.059244552673,656.0297198592833
441.72441268725794,576.1424784253762
399.05830153112356,507.22021989655417
366.9055580649191,456.55167317832854
342.48574637127757,418.40097079351244
322.4071842210783,389.22634832640347
303.5451706587192,362.2249441883373
280.5905459984492,330.8047098183501
241.378923046688,280.7705535645865
0.0,0.0
