,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,18019369,175962,12282,[3.55848043e-05 3.93062156e-05 5.34211735e-05],"{'K0': 2.427650541826449e-05, 'K1': 1.1308298928635335e-05, 'K2': 7.687957705350524e-06, 'K3': 7.341752438711766e-06, 'K4': 2.145671040186219e-05, 'k': 3.472602739726033}"
