,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,17993759,154785,8475,[4.33340701e-05 4.24543646e-05 5.68297892e-05],"{'K0': 2.780792314447193e-05, 'K1': 1.5526146911179887e-05, 'K2': 5.200226937165638e-06, 'K3': 9.446214519947193e-06, 'K4': 2.382163912357893e-05, 'k': 3.4309031556039313}"
