neutral,selected
4055701.302644068,16423871.763232024
8107.5623645285805,14678.586564486748
4938.741021383421,7862.449399272164
3588.4135530151025,5413.019385767157
2753.5783852099044,3967.0049563896036
2176.587506708695,3060.3619640134075
1772.7744729479973,2462.527529193331
1485.9742727789655,2051.111370787473
1264.554461591856,1733.2467241690367
1097.1577150824694,1494.7662928754037
967.7011078414622,1304.4127118228869
866.636870814177,1145.5588678115128
782.0342378185103,1027.032370042382
695.6295673909309,924.8371754110714
632.8375683747909,837.2381938791509
571.1212879244252,754.1701920349319
514.7067811359439,687.3324927741536
461.7373648123964,617.0189714198694
405.9813256165734,531.974276736927
322.91817158415546,438.63664845983385
0.0,0.0
