,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,5275505,136754,7927,[3.69140993e-05 4.17862000e-05],"{'K0': 1.878863392474873e-05, 'K1': 1.8125465390508296e-05, 'K2': 2.299756606773089e-05, 'k': 3.855822550831794}"
