,n_sites,n_annotated,n_mismatches,outgroup_divergence,params_mle
0,19010198,42299,944,[1.43817495e-05 2.01624547e-05 3.22092065e-05],"{'K0': 7.603758054074471e-06, 'K1': 6.7779914854039454e-06, 'K2': 2.6646881809306524e-06, 'K3': 9.894008474628157e-06, 'K4': 2.1940760276564777e-05, 'k': 3.565321805955812}"
