neutral,selected
8364848.7715802435,31836396.375104293
20688.327573882398,33172.95842373118
9050.992912637297,12549.462672303895
5034.478683117411,6653.6942514463235
3189.162783769497,4120.404676164018
2163.3963934407075,2805.3309929308152
1577.233870542256,2032.7824410723263
1213.6769710151304,1559.1527815159145
981.8383389996558,1261.2598570043763
804.6692533580602,1063.929761695056
686.9615527873594,927.8409304948204
584.242236836651,769.4521980616902
504.7678243584049,629.6256405903516
439.62735810085974,533.0003193497838
384.95074678354524,466.0752518997183
343.7635462756502,429.3324109660364
319.6543573066435,398.4298595907463
287.5039583283788,365.57644850157055
262.77789121146566,342.5516485511387
247.56611968426665,321.4003771565829
0.0,0.0
