matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
73591,21935,4361,4221,12528,0,0.2296233486171304,0.04565249251512677,112275,0.8508216432865732
