mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
10427,12399,13612,1309,7459,0,0.4568036449662665,0.057346885130990975,43897,0.519989976535982
