matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
130463,1756,56922,1028,999,0,0.30377031245830777,0.009371080929636844,189412,0.9892984604988069
