missing_hit,invalid_lift,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
13125,20356,4529,5887,563,0,0.43481182795698925,0.05405145929339478,43897,0.23728273002710892
