missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
48443,75249,83769,30425,5576,0,0.2664325621311102,0.048829185421300596,237886,0.4800366562134804
