matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
131346,1638,57207,829,29,0,0.3034001050102624,0.00868721261396,189411,0.9954701680472623
