missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
54957,70923,1731,867,157,0,0.33371824480369516,0.06043110084680523,128478,0.020221360855555037
