matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
63351,5210,33297,3436,28394,0,0.3445182518003477,0.05390696134425958,128478,0.7522533040676225
