mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
31495,57571,36594,5221,2818,0,0.3536141737587856,0.0586194507443918,128478,0.6932393094537587
