matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
145869,10561,57387,7147,27483,0,0.2823385287519188,0.051959105758255596,237886,0.8544260696299908
