matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18988,15398,8192,1909,1319,0,0.4477985226545687,0.05551678008491828,43897,0.7833337130100007
