missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
60820,4662,126031,46373,9262,0,0.2689786779889098,0.05372265144660217,237886,0.7247336959720202
