mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
36469,67700,5718,2713,21596,0,0.35009455788190347,0.054891570428822395,128478,0.810792509223369
