missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18701,9252,7284,1014,8661,0,0.4404934687953556,0.06132075471698113,43898,0.37669142102145886
