matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
29157,15647,2532,40090,43584,0,0.34923221140969557,0.056512811356128914,128478,0.34872896527031866
