matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18493,14734,1840,9025,1646,0,0.4434345562343877,0.05537665151834351,43898,0.7569137546129664
