matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3419,1561,77,119,384,0,0.31345381526104416,0.02389558232931727,5441,0.9152729277706304
