mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4235,5761,23629,618,13631,0,0.42366946778711484,0.06182472989195678,47256,0.21152869476891822
