mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57798,130818,1683,746,49,0,0.3064321160452984,0.008922890953047461,189411,0.99580277808575
