matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
64229,19218,4455,3783,25045,0,0.23030186825170468,0.053387179886634634,112275,0.7432375862836784
