matches,mismatches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14485,10990,1449,19210,2570,0,0.43140333660451424,0.0568792934249264,47255,0.5390963919161993
