missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
6648,79424,22971,5149,3233,0,0.22433712583622248,0.05028565847941794,112276,0.911993658484449
