matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
3194,1462,137,139,648,0,0.31400343642611683,0.029853951890034366,5441,0.8557250505421797
