invalid_lift,missing_hit,matches,mismatches_next_base,mismatches,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
68520,58137,81890,5686,29339,0,0.26377113882171016,0.05111976193258952,237886,0.4675727028913009
