missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
16436,3735,2855,421,24230,0,0.4332321699544765,0.0638846737481032,47256,0.1394531911291688
