invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
26164,32889,45307,24118,4006,0,0.3473964710118833,0.05770255671588045,128478,0.5403648873737138
