mismatches,matches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
168,566,60,23,7,0,0.22888283378746593,0.031335149863760216,801,0.916354556803995
