invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
4598,19307,10261,13089,1308,0,0.43944325481798713,0.05601713062098501,47255,0.49412760554438684
