missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15460,30940,535,320,36,0,0.3742690058479532,0.042105263157894736,47255,0.01809332345783515
