invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1409,401,1331,2300,97,0,0.36656568438446707,0.02671440374552465,5441,0.6673405623966183
