mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1705,3514,113,197,25,0,0.3266909369611037,0.021651657405633264,5441,0.9591986767138394
