matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
148710,11262,54074,30530,4572,0,0.26665811898374625,0.05553692599021619,237886,0.8524419259645376
