missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14738,15815,12480,1704,864,0,0.44106732638275314,0.0602226541791836,43897,0.6445770781602388
