missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
12609,43534,43173,12959,3037,0,0.23086652889617332,0.05410461056082092,112275,0.4999510131373859
