matches,mismatches_next_base,mismatches,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
130405,1648,58250,714,42,0,0.30876467626089954,0.008735522514643131,189411,0.9960086795381472
