missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
18203,16943,7254,4856,693,0,0.400990916597853,0.05722543352601156,47256,0.25626375486710684
