mismatches,matches,mismatches_next_base,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
148,446,11,158,49,0,0.24915824915824916,0.018518518518518517,801,0.7415730337078652
