missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1004,567,396,27,3474,0,0.411214953271028,0.028037383177570093,5441,0.17698952398456166
