invalid_lift,missing_hit,mismatches,matches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
482,304,4,11,1,0,0.26666666666666666,0.06666666666666667,801,0.018726591760299626
