matches,mismatches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
142627,53259,15978,10420,26022,0,0.2718877306188293,0.05319420479258344,237886,0.8234448433283169
