mismatches,matches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
1568,3772,148,37,65,0,0.29363295880149815,0.027715355805243445,5442,0.9812568908489526
