missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14562,32044,382,268,37,0,0.4123076923076923,0.05692307692307692,47256,0.013754867106822414
