invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
94613,12241,4160,1261,328,0,0.23261390887290168,0.06050544180040583,112275,0.048283233132932535
