missing_hit,mismatches,matches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
14588,13906,17369,1768,1392,0,0.44463629096722623,0.056530775379696245,47255,0.6618347264839699
