matches,mismatches,mismatches_next_base,invalid_lift,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
128424,57229,1919,3175,583,0,0.3082578789462061,0.010336487964105077,189411,0.9801595472279857
