invalid_lift,missing_hit,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
38603,8629,12,12,1,0,0.5,0.041666666666666664,47256,0.0005078720162519045
