matches,mismatches_next_base,mismatches,missing_hit,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
58084,4233,22094,26207,131501,0,0.2755618748285066,0.052795031055900624,237886,0.33704379408624296
