matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
20759,16237,9142,2086,1118,0,0.4388852848956644,0.056384473997188884,47256,0.7828847130523108
