missing_hit,matches,mismatches,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
9694,18640,14256,1881,1308,0,0.43336575875486383,0.05718020428015564,43898,0.74937354776983
