matches,mismatches,missing_hit,mismatches_next_base,invalid_lift,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
44398,24261,44512,4079,15307,0,0.3533549862363274,0.05940954572597911,128478,0.5344027771291583
