mismatches,matches,invalid_lift,mismatches_next_base,missing_hit,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
57802,130899,677,1622,33,0,0.30631528184800294,0.008595608926290799,189411,0.9962515376614874
