missing_hit,invalid_lift,matches,mismatches,mismatches_next_base,missing_chrom,fraction_mismatches,fraction_mismatches_next_base,n_sites,fraction_lifted
15468,28317,68,45,11,0,0.39823008849557523,0.09734513274336283,43898,0.002574149163971024
